"","commune","mean(prix_m2)","mean(surface_all)","mean(prix)","nombre","prix_m2","surface","Geo.Shape","population_totale","Nom.du.département"
"1","Armentières",12.1675877368026,50.7096774193548,560.935483870968,31,12.1675877368026,50.7096774193548,"{""type"": ""Polygon"", ""coordinates"": [[[2.901188525759506, 50.692855564138135], [2.899349760583493, 50.691148226977845], [2.898403321966352, 50.690424191784246], [2.897467804517032, 50.68989936990829], [2.896166524583436, 50.68933205996239], [2.894372204736903, 50.688797520002815], [2.895236376802693, 50.68693354677501], [2.897256431560996, 50.68757504793788], [2.897759385981459, 50.68753687635537], [2.898575163592981, 50.68717949962207], [2.897852604591441, 50.6854613657564], [2.897681111810652, 50.68366740243907], [2.897801633621587, 50.683440469224564], [2.898739995634107, 50.68249810988079], [2.897410326292502, 50.68139595464135], [2.896904448095334, 50.68082481224274], [2.896335191814813, 50.680172851530486], [2.895886773314667, 50.67982878552468], [2.89324131692358, 50.67855407464693], [2.882751932107221, 50.679795551004595], [2.88172292633553, 50.67894117990936], [2.881218045065737, 50.67922785594426], [2.878793550263919, 50.68019287620611], [2.878528190844531, 50.67954112911138], [2.876291708646471, 50.67983864346901], [2.875108397812563, 50.68030767983745], [2.875507129094854, 50.680698433933614], [2.871429147761286, 50.6814193529549], [2.867162703341853, 50.6823265878225], [2.863501779203773, 50.68333215412572], [2.86356666657935, 50.68336363304197], [2.860994990606843, 50.68423571088645], [2.856197305610822, 50.686026766889896], [2.856508976251585, 50.68620121462808], [2.857304068020885, 50.68725293574679], [2.857920043056852, 50.68821650463708], [2.858030319485227, 50.68868235803923], [2.860365207777259, 50.69127386685973], [2.860688452790706, 50.69238425237057], [2.861077702210893, 50.69313218007829], [2.868104730932786, 50.70061560539668], [2.868356344352331, 50.70111210020956], [2.868538049882704, 50.70186695337231], [2.869005221133926, 50.70260864644323], [2.869704362338761, 50.703265333379136], [2.871194831408038, 50.703918351294305], [2.872909463248016, 50.7042314905505], [2.87371771817255, 50.70423410870407], [2.873706544926138, 50.70418205199378], [2.875318186569474, 50.70387140622173], [2.878476726650553, 50.703119874783866], [2.87945534699337, 50.7027807372569], [2.879796667121993, 50.70304219231312], [2.880623732595828, 50.703444995195], [2.881877374216981, 50.70452119858032], [2.882850900336547, 50.70515473922728], [2.885389872472374, 50.70652912508895], [2.88694374518733, 50.70551835800231], [2.890175379289984, 50.70297462174662], [2.89224490833819, 50.700590413956135], [2.892390494958552, 50.700565414569986], [2.895446489251327, 50.697271192648216], [2.896046380167284, 50.696864301941986], [2.897069748725081, 50.69594447854362], [2.8975942228799, 50.6950951258431], [2.898773388573718, 50.693948385473405], [2.899195511030852, 50.69409320136235], [2.901188525759506, 50.692855564138135]]]}",25373,"NORD"
"2","Bourbourg",8.56808292931174,53.2727272727273,443.636363636364,11,8.56808292931174,53.2727272727273,"{""type"": ""Polygon"", ""coordinates"": [[[2.264605565460919, 50.95534502454439], [2.264023345602113, 50.95447417505219], [2.262071559147398, 50.952200365772335], [2.261757596686921, 50.951440521924404], [2.26000378524123, 50.948854772422166], [2.259724751891997, 50.946893097639936], [2.259205598091199, 50.94465639588137], [2.258129176751763, 50.9418960917305], [2.25711793391557, 50.94039201920605], [2.257133250333101, 50.93993551348527], [2.2574326594469, 50.93927886006468], [2.257512629445126, 50.93848455027691], [2.257601176398331, 50.937590717838845], [2.257232115168629, 50.93520236642284], [2.256733775852414, 50.934157025946334], [2.256527904223055, 50.93396831663758], [2.255325329989474, 50.933313481184534], [2.25451715349545, 50.932582045870454], [2.253007399864448, 50.92969257001141], [2.248865969343307, 50.925595065020936], [2.248204274472465, 50.92504746139166], [2.246416465283378, 50.92416294418806], [2.245672403669108, 50.923433620335324], [2.245403059161139, 50.92181636572086], [2.245186003727397, 50.92124720638256], [2.242406149628372, 50.91785108816494], [2.241901087976616, 50.91671949650299], [2.241437217676625, 50.91596044018216], [2.240930428051343, 50.91625160444974], [2.239579085252678, 50.91674036843499], [2.236198904276299, 50.91784199357869], [2.235210264339059, 50.918364324688426], [2.234210859857349, 50.9190319084985], [2.231634152792251, 50.919549847518816], [2.228249582072757, 50.91999366987059], [2.223506674823981, 50.92089813635227], [2.220680694097359, 50.92191486837711], [2.21795908367329, 50.92269446396701], [2.217480317325008, 50.92299557453881], [2.21683490307133, 50.92360512934865], [2.216060844830759, 50.92390976508714], [2.214595929764763, 50.9241006115606], [2.210730978299849, 50.92437587642149], [2.208848559794762, 50.924398955581545], [2.20675230903431, 50.92421252751625], [2.20471335415604, 50.92426146256101], [2.204037689331355, 50.924354043625435], [2.203699120017037, 50.924490932647736], [2.203387310595248, 50.92375154888791], [2.201187378091106, 50.92241969532659], [2.199858059616415, 50.92229636209275], [2.19852776712493, 50.92188056070316], [2.198180751966617, 50.9213948080616], [2.19850735338373, 50.9197050093649], [2.198364963979637, 50.91929233486139], [2.198014747724274, 50.9189186945324], [2.197714821615927, 50.91806543595157], [2.197701568549757, 50.91694758256126], [2.197291412571657, 50.91509605025487], [2.197364549953285, 50.91398951181387], [2.197155761553302, 50.913118888837985], [2.197207383332951, 50.91273257408561], [2.196225305054638, 50.91265179918822], [2.195184193475298, 50.91288820682935], [2.192794212234726, 50.9129974793431], [2.192342730146564, 50.913099520441634], [2.192248801099738, 50.91329178779424], [2.193510344583326, 50.91548614878579], [2.192764007006754, 50.915479533432254], [2.192027047940359, 50.9152442165976], [2.190983024546534, 50.915042790358626], [2.189077442869989, 50.91485280939841], [2.187125769647603, 50.914095537798076], [2.186302130870372, 50.91413144095795], [2.182768895172704, 50.91403122312015], [2.179346079336186, 50.913861657566144], [2.171301895794558, 50.912810078784545], [2.16557728528793, 50.91172236196236], [2.165285166462822, 50.91238964417704], [2.164543898640531, 50.914965629047614], [2.164095351932299, 50.9160741250547], [2.163626167380366, 50.91680390747848], [2.163359641697341, 50.9170416456449], [2.161499926017326, 50.918093123602674], [2.161266503195117, 50.9183023723099], [2.158634878094821, 50.921192132608645], [2.156491608806021, 50.923973886660626], [2.155804499924942, 50.92448596397398], [2.153787458470285, 50.926418979871485], [2.152512301066714, 50.9274527403124], [2.151094535848344, 50.929189721302386], [2.151365587108989, 50.931781410891865], [2.151177649771726, 50.93273192558643], [2.151305220118362, 50.93574783494275], [2.151162431701768, 50.9364636196681], [2.150580534033734, 50.93770389234914], [2.149876858708436, 50.9402566272516], [2.14960205854293, 50.94080196330416], [2.149021541365771, 50.94153987844164], [2.148152133695959, 50.94231529186523], [2.146624806982004, 50.9432019279785], [2.146101354646984, 50.94367110058618], [2.145789352329313, 50.94406367239561], [2.144899626558727, 50.94618449991023], [2.143601114756512, 50.946139727397515], [2.142550024753852, 50.9462401672222], [2.142237299761752, 50.94667219414795], [2.142128443578983, 50.94763487879141], [2.142983669662335, 50.94810900516739], [2.145117652547985, 50.949039504251516], [2.145607203324085, 50.949392699678384], [2.146673721717932, 50.949722024661604], [2.148049379445379, 50.950410471543336], [2.153090267327388, 50.95261198137251], [2.159491151315291, 50.955379488271745], [2.16302124397427, 50.95677025359386], [2.164918303298956, 50.95764409153904], [2.16724222128333, 50.959156737593375], [2.169277297668964, 50.96028169509981], [2.176697294441888, 50.96484370359615], [2.181863305510514, 50.96763594251534], [2.181976026801018, 50.9675191708372], [2.183748158892535, 50.96860627253143], [2.181462700132708, 50.97005884798541], [2.181569492153507, 50.97082290432312], [2.182236246031446, 50.97157447634434], [2.183625898431986, 50.97260255862928], [2.183982168335739, 50.972622823979556], [2.185899048686422, 50.972341995088385], [2.187225797896993, 50.97235421285486], [2.188888033578889, 50.971830387514096], [2.190293336769312, 50.971641255203586], [2.190756592703956, 50.97145946981636], [2.192365190732176, 50.970471496387724], [2.192635303100575, 50.97054769245249], [2.194384930726906, 50.971729573639095], [2.195813307018207, 50.971253485125295], [2.197110024606432, 50.97101155144507], [2.198028296077074, 50.97044963637333], [2.198830810762783, 50.97010584326878], [2.20136663324048, 50.96975339224919], [2.208145424845842, 50.96906902494217], [2.211237325577011, 50.968669661341636], [2.211535947380535, 50.96856121217919], [2.213905449445595, 50.96838506657914], [2.22036840512929, 50.967707021724536], [2.232594753224844, 50.966635374571304], [2.23364137537525, 50.96665614556859], [2.234620422161949, 50.96654463349352], [2.238188699866066, 50.96645967922124], [2.240108060958798, 50.96579321708495], [2.249534294887294, 50.961945444592665], [2.255180468720627, 50.958898846254165], [2.259043240307955, 50.95692502935052], [2.260750046269094, 50.95599056814755], [2.260919218984931, 50.95569196235776], [2.262222394488904, 50.955060081333905], [2.262481858220775, 50.95499343841054], [2.264605565460919, 50.95534502454439]]]}",7168,"NORD"
"3","Cambrai",10.6817204142536,54.6986301369863,520.123287671233,73,10.6817204142536,54.6986301369863,"{""type"": ""Polygon"", ""coordinates"": [[[3.204565598018896, 50.16971607119618], [3.205777713613153, 50.170040924927385], [3.20791508818717, 50.1709640771827], [3.20737453529804, 50.171439140039546], [3.208454634397051, 50.17194738346428], [3.203855325380404, 50.17458266872802], [3.202890632348711, 50.17391435089975], [3.202056532597052, 50.17443207877669], [3.201429122874771, 50.17559333256914], [3.209693292443364, 50.1773198497747], [3.209044884961457, 50.17776366965486], [3.208760036902214, 50.17786562797104], [3.206780128668857, 50.17825511475988], [3.209069090094975, 50.178886131902985], [3.209597168587313, 50.17943750396913], [3.212418826288653, 50.178686422362986], [3.214002505762934, 50.18050751710206], [3.215242198549183, 50.18000606504995], [3.217138028492726, 50.179575283350616], [3.217198414056043, 50.17963444479909], [3.219368976075955, 50.179359395185394], [3.219601109140278, 50.17968136342192], [3.219714803325392, 50.18010142487908], [3.220050928878471, 50.18053904816735], [3.221945468811676, 50.181415683242], [3.222199460113359, 50.181613682407104], [3.223298859230852, 50.18292815669199], [3.223959205587495, 50.18425060329062], [3.224840071643936, 50.18546218777263], [3.225984764105892, 50.1865493564816], [3.227002801936496, 50.186202652016156], [3.226513423301399, 50.18560638818448], [3.226760409188562, 50.185480213767455], [3.226372005140866, 50.18494392828246], [3.228082189849351, 50.18426278152465], [3.227871254544874, 50.184006345593225], [3.228280220547089, 50.18413759259363], [3.228657436662383, 50.18405068413207], [3.229257223400462, 50.184318068365464], [3.229544074872037, 50.184659669758425], [3.231340308830372, 50.185990724580805], [3.232463474821063, 50.186315476528364], [3.234693509961055, 50.18796714019928], [3.23568680444755, 50.18832174346734], [3.235818604829229, 50.18899318828058], [3.234175737215566, 50.19002811804837], [3.233429000396415, 50.19036987552153], [3.234666289991285, 50.19115146517477], [3.233663575055983, 50.19179812945745], [3.233477161105628, 50.19171586861027], [3.232970749197476, 50.19170246106249], [3.229101729130304, 50.19416572012056], [3.230314579641035, 50.19510454227104], [3.229271623105369, 50.195852714457885], [3.229248496351102, 50.1959973327198], [3.229867447708312, 50.19644876055913], [3.228592007440358, 50.19745597822624], [3.227706586721082, 50.197788077159316], [3.226989475506224, 50.198220432806686], [3.228512556150655, 50.199381393553516], [3.228321432956093, 50.19950028154301], [3.229617473865424, 50.20055748262471], [3.229323457170655, 50.20081664833689], [3.229768632655592, 50.20118937580782], [3.228994702467103, 50.201438660206], [3.229204225589367, 50.20198423907312], [3.227526692282968, 50.20290059310911], [3.228314195300703, 50.20348371498142], [3.22950867250551, 50.20279095066538], [3.230527880074435, 50.20355771056324], [3.234900277877048, 50.20089682171404], [3.2349431030585, 50.20289204126005], [3.235633091713368, 50.202644676664804], [3.237402212324091, 50.20160142019759], [3.239198854707406, 50.200180034715395], [3.242771525490728, 50.201858538359055], [3.245328757241484, 50.20037000786545], [3.241822595920572, 50.19855315561872], [3.243435368448914, 50.19763493276906], [3.244152407897866, 50.19808968579827], [3.246528069964172, 50.1967074445717], [3.246090223502776, 50.196420967008855], [3.248588727234173, 50.19472773426952], [3.247507341362139, 50.194424600217026], [3.246907238190269, 50.19413665513798], [3.247546376298227, 50.19296529499142], [3.248114372944545, 50.19298300825698], [3.248880198770832, 50.19283778318827], [3.248114869582145, 50.19194134217396], [3.246502371620536, 50.1911354970584], [3.245545641783204, 50.19056000387676], [3.24974320633472, 50.186866194298105], [3.252639775908125, 50.18406302162487], [3.253966476807927, 50.18479664641703], [3.255454834077205, 50.18346452766784], [3.256272525482234, 50.183652303955036], [3.257865121009576, 50.18386090227711], [3.258661885149545, 50.18432977967688], [3.261465981375567, 50.18514192488889], [3.262851866590974, 50.184042516112235], [3.262568121419055, 50.18380335683743], [3.262625924550856, 50.183622735785164], [3.263326130326198, 50.18326473303943], [3.263939207797795, 50.1828278892234], [3.264973388074995, 50.183492878354926], [3.267904232879323, 50.18234337527371], [3.269873239656609, 50.183904282300034], [3.270770304417065, 50.18323060744182], [3.271005729158421, 50.18331899074426], [3.272351042205694, 50.18174362080773], [3.273657293809241, 50.181755986835256], [3.277862297469387, 50.18120147030936], [3.281195322212405, 50.1810340494359], [3.281146340967355, 50.180775536801725], [3.279627075145497, 50.179916918296655], [3.279543122916497, 50.17965489216735], [3.278073304369693, 50.17862192799434], [3.278406365078276, 50.1779018721516], [3.277466361607628, 50.17605949111488], [3.276657564906485, 50.174674788330236], [3.275808171348924, 50.17404449776146], [3.27583688406213, 50.17315360675523], [3.275077815038755, 50.17318673779276], [3.274332775935028, 50.171677946254455], [3.27560671776379, 50.17119555795901], [3.275988117123208, 50.17113902552542], [3.275759522984003, 50.16998379408427], [3.276214149545646, 50.170024980199216], [3.276613396926275, 50.16991003463671], [3.277617266771403, 50.16939769906546], [3.277720015178711, 50.169267254702774], [3.277431317447158, 50.167609269366714], [3.276978747159813, 50.167684825351984], [3.275042823738999, 50.16544592040773], [3.272282300566791, 50.16607798572152], [3.271168472416975, 50.163803067035104], [3.270972058633016, 50.16262619224058], [3.270406926485496, 50.16282140979522], [3.269218758574412, 50.16178680029879], [3.269408303102438, 50.16167862206572], [3.268318860918212, 50.16080004245228], [3.26798974144103, 50.16094893466607], [3.26704469042604, 50.16040588990014], [3.267891794003334, 50.15987241496528], [3.265651069211623, 50.15828597345767], [3.267855898685997, 50.15704549996521], [3.266816430057832, 50.15607698990774], [3.267253353844385, 50.1551708246627], [3.267189864522784, 50.15505870867072], [3.265147555073488, 50.15475331053069], [3.265509611785046, 50.154227179610146], [3.266439023322206, 50.15341424369825], [3.264911159372908, 50.15257788414442], [3.264155003693781, 50.152307407077224], [3.264410693700194, 50.15202307794708], [3.263144325434952, 50.152006937319086], [3.259100363039459, 50.152178972350576], [3.252955692979432, 50.15179484203991], [3.250020201736441, 50.15142816437834], [3.245923328122407, 50.15048720657781], [3.242569822049597, 50.14918992115016], [3.233071554806453, 50.14578317825852], [3.22951278876786, 50.14438084777732], [3.221926367825627, 50.14158480117476], [3.217707017151442, 50.14077602513681], [3.218296910649919, 50.14277402963575], [3.214105375480153, 50.14525551507148], [3.215238314683793, 50.14647577013], [3.218672136837377, 50.14942695001785], [3.219423733752313, 50.15032544316508], [3.221014180191303, 50.15288289032287], [3.221321849877901, 50.15324424396641], [3.221680061500975, 50.1533360957317], [3.22211208063747, 50.15464285033094], [3.224033538335517, 50.15802762733836], [3.223032010024685, 50.15850809718569], [3.223941498824261, 50.15934340392282], [3.222418810961319, 50.1605243775539], [3.223928793847182, 50.16153191263811], [3.222410383573668, 50.16242820190778], [3.221871956875072, 50.16205918978917], [3.220047257045519, 50.162936245145914], [3.219695472478292, 50.16272943142775], [3.217737641723728, 50.16452266982132], [3.218159346297799, 50.16473295666864], [3.216715676429484, 50.16615348114745], [3.216262243882392, 50.16604472154299], [3.215715840195411, 50.165770888166854], [3.21526451321719, 50.166156928881534], [3.215356827205609, 50.16649621769003], [3.213539717589159, 50.1655878998413], [3.213198069403171, 50.165795036955004], [3.212533071144133, 50.16557348004481], [3.212249369650725, 50.165597318680334], [3.21189939412119, 50.16548567020094], [3.210894229716241, 50.164818375018854], [3.209758667635093, 50.165404029951176], [3.208299536458054, 50.1644833479524], [3.208013554988963, 50.16463200536437], [3.207019596495381, 50.166008549053025], [3.209179790835099, 50.1667376740255], [3.210492618777802, 50.16708476147086], [3.211504790774383, 50.16774665785648], [3.212285858397901, 50.16796891737319], [3.213648985444927, 50.16696796240215], [3.216122449853412, 50.167359663932096], [3.216948543061579, 50.1676455739129], [3.217874866693963, 50.168154008430605], [3.21592495105307, 50.169571821092966], [3.218453596846858, 50.171055360664575], [3.21686530084181, 50.1727006340495], [3.215661577953357, 50.17207953246459], [3.213187091033074, 50.17050065434779], [3.21328535214411, 50.170260714633486], [3.211334344747196, 50.16978903518489], [3.211203727180867, 50.1699832304191], [3.208467308007362, 50.17094877386876], [3.206557639377162, 50.16998034818307], [3.205798925210107, 50.169755321398675], [3.204664322388625, 50.169581204946525], [3.204565598018896, 50.16971607119618]]]}",33349,"NORD"
"4","Caudry",8.16831767733805,68.4,514.266666666667,15,8.16831767733805,68.4,"{""type"": ""Polygon"", ""coordinates"": [[[3.446347356137076, 50.103445500841765], [3.444668088852656, 50.10462271905014], [3.442538473049691, 50.10572789217265], [3.44143790910203, 50.10618719045967], [3.439961397068438, 50.10612962350622], [3.439538161303929, 50.105954213975636], [3.438713800496422, 50.10654541700804], [3.438443993763951, 50.106996327860855], [3.43792357154629, 50.107048478689855], [3.435163816283683, 50.10569946876195], [3.434909575401193, 50.104057744948264], [3.43421091416099, 50.10122490850696], [3.430047757303519, 50.09964093661278], [3.429469343002114, 50.1004225168955], [3.429331666020243, 50.10098341563601], [3.429179317486961, 50.10113033930185], [3.429275582313462, 50.10128627278414], [3.429120417331823, 50.101761013892215], [3.42937886165966, 50.101941527045824], [3.428776967947746, 50.10408111278364], [3.42855851534931, 50.104503982630796], [3.42656695117462, 50.10579340395997], [3.425466872074025, 50.1066611911855], [3.424569895482731, 50.10710615996944], [3.424260763949725, 50.107378453709174], [3.423050142911711, 50.1077257037557], [3.422646731169299, 50.107242121220416], [3.417868260994784, 50.10658310905427], [3.417608761930239, 50.106611832990744], [3.417123598621383, 50.106878420768034], [3.41641753069881, 50.10694278620437], [3.415600792768326, 50.10730569012431], [3.413993904534542, 50.104445289985804], [3.412064418510882, 50.10310463159059], [3.411750085342081, 50.10308502993109], [3.41071816434218, 50.10135425254414], [3.410403748191984, 50.100458997232444], [3.409971539221785, 50.100710114152506], [3.409596811397281, 50.10029823743214], [3.408891297797418, 50.09990093317855], [3.40815196571903, 50.09963755471434], [3.407424797778352, 50.099497171689016], [3.403625309897065, 50.0992780122498], [3.403243884387759, 50.10082849452874], [3.403313714814326, 50.10135814555043], [3.404326651422576, 50.103717716692195], [3.402177998448803, 50.10552186882672], [3.401814269968624, 50.10543774055333], [3.400981773329527, 50.10593710993939], [3.399968853105785, 50.107111530980326], [3.398003337568785, 50.10577167261534], [3.395458026273986, 50.10742790280814], [3.39510868073723, 50.107756831959286], [3.395267140428145, 50.10784164086411], [3.39525632104159, 50.108963394344975], [3.395377515942754, 50.109283623180104], [3.396770842148415, 50.10995000333177], [3.394619443238369, 50.111828557098306], [3.394645410275883, 50.112294581872376], [3.394777851648274, 50.11244413695363], [3.395254538268535, 50.1126814950051], [3.395212212466347, 50.11316480263706], [3.3944367387392, 50.115096386173015], [3.389357978272272, 50.11557600640517], [3.383746795937552, 50.11621514367225], [3.384544906987329, 50.117216703863726], [3.383972025036181, 50.11737117044546], [3.388794693171308, 50.12336324710982], [3.38924974303658, 50.12331959621335], [3.391690128474674, 50.128573645089055], [3.394125254849678, 50.12768754313023], [3.395554761749096, 50.12970719681291], [3.398709866178303, 50.133155450528115], [3.400313354150069, 50.133984537267416], [3.399897381937228, 50.13474295932421], [3.398936863403327, 50.13590548028188], [3.399706727689428, 50.13643642612725], [3.40128027705177, 50.13487764963991], [3.401752669404818, 50.134542026291264], [3.402185747969048, 50.13435920045036], [3.403660227990649, 50.134766575332634], [3.408568886897843, 50.13896853942838], [3.410367831712188, 50.13817853849826], [3.40966965782932, 50.13737171675516], [3.412295631948002, 50.136057151283055], [3.410982886398076, 50.13424027836743], [3.417106390585841, 50.13283572119235], [3.417630984330529, 50.13359549844752], [3.41874244632754, 50.137746153078474], [3.421168262454449, 50.136415016771515], [3.422993464542812, 50.13595971477264], [3.424838225531606, 50.13567494964455], [3.427224354354677, 50.1354691008781], [3.427149886985223, 50.1352538245561], [3.430480632763187, 50.133910368302914], [3.432649943422226, 50.13352286549994], [3.433072683020684, 50.134434708646374], [3.435880314715204, 50.1336991417506], [3.438317375855116, 50.132773544155825], [3.442279656668252, 50.132609365072526], [3.443162509459733, 50.1322730000412], [3.443927163080536, 50.13184186039618], [3.445650355432884, 50.13078936992167], [3.444456159489786, 50.128432666708804], [3.443880942593993, 50.127674976750264], [3.44278797552244, 50.127616954559194], [3.442180668622744, 50.12750149467687], [3.441538089041093, 50.12734574525857], [3.441413852761363, 50.1271962134294], [3.443130215474418, 50.12681374007227], [3.442879572097438, 50.126426675720154], [3.442334773340084, 50.12594816859005], [3.44167583197708, 50.12503360414819], [3.440582451390851, 50.123955348040596], [3.440431892884124, 50.12350774704581], [3.440433645719443, 50.122582719451444], [3.443386149517194, 50.122368231843105], [3.443275864446607, 50.119816282559206], [3.448210427814101, 50.11851590834116], [3.448452901549533, 50.1160803114411], [3.450658555434801, 50.115325027395386], [3.449708124403156, 50.11398497001309], [3.451259165708075, 50.113286851942384], [3.45058217257204, 50.11269839387469], [3.450025340679804, 50.111956815625206], [3.451174183604931, 50.111738853631024], [3.449103905009139, 50.109938580365295], [3.449615199028301, 50.10916883762311], [3.450543700522486, 50.10836253590439], [3.451268456378502, 50.107732104293575], [3.450144971302235, 50.10701954634355], [3.449823299689577, 50.10664891249282], [3.448642980685491, 50.106769085981206], [3.447521153302461, 50.1065549422395], [3.445798042506644, 50.106087014751076], [3.446523435544793, 50.104890803886626], [3.446003785253731, 50.104709480239315], [3.446807599396826, 50.10354171980939], [3.446347356137076, 50.103445500841765]]]}",14631,"NORD"
"5","Croix",17.9962789357395,42.8571428571429,616.857142857143,14,17.9962789357395,42.8571428571429,"{""type"": ""Polygon"", ""coordinates"": [[[3.149828248844669, 50.6934901192479], [3.150262920379356, 50.69333884000578], [3.151628206078302, 50.693063490754376], [3.152111619175765, 50.69361476979153], [3.154149639048232, 50.69342830287075], [3.15368680281745, 50.69314441627293], [3.151492606503744, 50.690732338497725], [3.151646732385689, 50.688911419983306], [3.151353097756032, 50.68803775364269], [3.151134805483853, 50.68778765686949], [3.152146180611148, 50.68731082396666], [3.15248285354232, 50.68746924358781], [3.153144882171826, 50.68731587900061], [3.154726743010083, 50.687245720817316], [3.155515775136407, 50.687054496366706], [3.156014809359045, 50.6871830904576], [3.156162611320656, 50.68701689373143], [3.156801376765527, 50.686657146455715], [3.156747562659853, 50.686613243786745], [3.158603678263352, 50.68572788823911], [3.160361675354332, 50.684657774055545], [3.160862812006569, 50.68412409394862], [3.162069627974714, 50.68342258379192], [3.162707953127867, 50.6829542237628], [3.163544067610563, 50.68250444464212], [3.163893878321007, 50.68279203754398], [3.165705162152975, 50.681670622729484], [3.164682984916784, 50.680934347043724], [3.163945581003698, 50.681324778645106], [3.163376191121204, 50.680831977340716], [3.163144887516285, 50.68093278617206], [3.162411050490969, 50.68024726211807], [3.163032926232655, 50.67994582995116], [3.162834657606068, 50.67978007694571], [3.162267757363735, 50.68004823385002], [3.161700592633914, 50.6793597948905], [3.160425228420471, 50.678471258239526], [3.158267949612025, 50.67646929896155], [3.158802292228011, 50.676183253015886], [3.158550897618853, 50.67573219570826], [3.157759487521644, 50.67510683652325], [3.155540787224359, 50.673709729389714], [3.154973906943578, 50.673517501951586], [3.153416725171431, 50.67228015750087], [3.154976116140456, 50.671489427353336], [3.153648282293689, 50.67042409279607], [3.153400044880339, 50.67005737112938], [3.153837420348959, 50.66993658142894], [3.154290610685378, 50.669908200712094], [3.15526814596757, 50.67002992410768], [3.156144412716822, 50.6702791950596], [3.157144681035791, 50.67089263900845], [3.157743918078653, 50.67150209724355], [3.160909905399732, 50.67370558490071], [3.161843976523967, 50.674772247801386], [3.163329968137425, 50.676178282001814], [3.165163883957036, 50.675565644689556], [3.165980254398365, 50.67516791794364], [3.168517570023841, 50.67419085182796], [3.167380290961695, 50.67278350877395], [3.173350144043925, 50.670519314287546], [3.172979034982082, 50.67018869818016], [3.173906647777759, 50.66974409723911], [3.172700400039375, 50.66882596351424], [3.172824282728466, 50.668716310617064], [3.172127798707129, 50.66820397452511], [3.171972571294959, 50.66823200834925], [3.17152681192257, 50.6675353575685], [3.172034312755486, 50.66729505434298], [3.170726470114055, 50.66595437018286], [3.171725720234271, 50.66500535269338], [3.171875807662642, 50.6647161863661], [3.171286926951496, 50.66427189520607], [3.170652186194668, 50.66362485406327], [3.168398508281245, 50.664382633121576], [3.168338966938714, 50.664310922763626], [3.168139865797793, 50.66430491066582], [3.167261242207887, 50.66333512199415], [3.167846191395688, 50.66303998927099], [3.167198454046954, 50.66228795221834], [3.167470917317589, 50.66185683747776], [3.16801046499318, 50.661922515921965], [3.168361632941895, 50.66138719504311], [3.168320837598956, 50.66101034555102], [3.168183716384845, 50.66095848249476], [3.166473145540537, 50.661128598936344], [3.165619765883788, 50.66093680020105], [3.165908150900927, 50.66062232790692], [3.163408553827463, 50.65867919287867], [3.162326462422239, 50.65759565954106], [3.16221662837833, 50.657245818110944], [3.161720705119992, 50.657119034301665], [3.161332840299037, 50.657669643158115], [3.159336231338218, 50.65976225417323], [3.15855200570675, 50.660440789710314], [3.158677633113948, 50.66132635571502], [3.158427522403234, 50.6617053742111], [3.157574326785095, 50.6620151619086], [3.156432499804263, 50.66213236837734], [3.15412235628772, 50.662941112246315], [3.152740483160297, 50.6630594795393], [3.151299907659241, 50.66337802071942], [3.150180609203586, 50.66348975766153], [3.149626567253841, 50.6637695140472], [3.149262363514003, 50.6637923868637], [3.148948311093962, 50.664062877643396], [3.147962898928479, 50.66409815590234], [3.146983866288336, 50.66438378997763], [3.145918655488784, 50.66514154294336], [3.146504534561782, 50.665598520441286], [3.14637885393073, 50.66607697512395], [3.146429746892027, 50.6665821428961], [3.146829541177532, 50.66809914679874], [3.14730000803671, 50.66866932504621], [3.147418973528643, 50.66927042954179], [3.147622856026914, 50.669455945332], [3.148554546568353, 50.66984070854789], [3.148400845460355, 50.670390986137], [3.148543483343133, 50.67087360574961], [3.144681607484204, 50.671444408355974], [3.144863607170977, 50.671876732419015], [3.142380605055987, 50.67171089540089], [3.141640801153346, 50.671764686191864], [3.138398964794185, 50.672939415972785], [3.137969475090077, 50.67338319717823], [3.1381138006779, 50.673486235008895], [3.137434355107716, 50.674448973906976], [3.136582638249449, 50.67491026564726], [3.136087245306417, 50.67501939131915], [3.138831890351195, 50.677823332823316], [3.139209482930977, 50.679024487073555], [3.140917453509236, 50.67969020352059], [3.140428081622698, 50.67994560963136], [3.141520959741664, 50.68084442811279], [3.142753920854672, 50.68032972473459], [3.143325224778935, 50.680576740219465], [3.144439109102606, 50.681390258390856], [3.144206337001731, 50.68148564935966], [3.144713547326717, 50.68202975994794], [3.145701034068488, 50.68258676638149], [3.146965709337732, 50.684219373865304], [3.146544000082564, 50.68443254633556], [3.146932939018684, 50.68508716020566], [3.148433363169937, 50.686635116243316], [3.149365704175453, 50.6880778466421], [3.149707195083779, 50.68843189133046], [3.149330435557284, 50.68856784518898], [3.149485221811743, 50.68884045509466], [3.146408222001638, 50.68969480926589], [3.148580347808627, 50.69190779471121], [3.149828248844669, 50.6934901192479]]]}",21567,"NORD"
